receiver_upi,receiver_txn_count_24h_mean,receiver_txn_count_24h_max,receiver_amount_sum_24h_mean,receiver_amount_sum_24h_max
merch42232@oksbi,23.0,43,830916.331724138,1325742.28
merch42232@paytm,15.4,33,52910.14000000001,115515.19
merch42247@oksbi,16.458333333333332,33,158997.20166666666,322286.66
merch42249@okicici,21.142857142857142,38,99100.97142857143,215353.18
merch42252@okhdfcbank,16.0,29,184933.05454545456,312883.04
merch42271@paytm,15.76,33,317283.43999999994,607247.5499999999
merch42277@oksbi,14.217391304347826,28,323947.53869565215,742428.91
merch42291@okhdfcbank,19.06896551724138,36,265126.0455172414,467440.92
merch42298@axl,16.821428571428573,35,90666.90928571428,174036.07
merch42335@okicici,17.655172413793103,36,77132.89586206897,224780.88
merch42341@axl,15.23076923076923,30,134918.6846153846,285121.8900000001
merch42353@oksbi,14.95,28,135792.078,363767.95
merch4236@okicici,15.909090909090908,32,52413.91681818182,127972.68
merch4236@oksbi,19.655172413793103,42,105808.79103448275,346146.81
merch42394@oksbi,20.79310344827586,42,243716.8955172414,388080.06000000006
merch4239@okicici,15.826086956521738,31,170286.17739130437,378186.7800000001
merch42400@oksbi,23.14814814814815,47,238590.40296296295,772934.9300000002
merch42401@oksbi,12.857142857142858,27,199579.1557142857,406763.08
merch42401@ybl,15.61111111111111,31,113450.36000000002,175951.69
merch42410@ybl,23.25925925925926,44,213203.4014814815,361179.1100000001
merch42423@axl,22.0,44,324401.4734482759,605530.3599999999
merch42457@oksbi,19.483870967741936,39,267817.1164516129,670412.94
merch42477@oksbi,19.96551724137931,39,199486.22413793104,574131.4400000001
merch42495@axl,19.875,40,68595.5240625,210501.13
merch42504@paytm,20.65625,42,232205.3653125,519511.0500000001
merch42508@ybl,18.48148148148148,37,181535.08592592593,464619.3000000001
merch42516@okhdfcbank,20.103448275862068,38,230481.3455172414,441917.3800000001
merch42521@okhdfcbank,23.20689655172414,44,384154.41793103446,689261.8699999999
merch42534@okhdfcbank,16.72,34,139021.2916,408940.1699999999
merch42538@okhdfcbank,23.16216216216216,46,492406.8472972972,733781.6900000001
merch42556@paytm,17.26923076923077,32,268362.03192307695,432268.5
merch42559@ybl,15.826086956521738,33,156204.2765217391,361806.52
merch42576@okicici,18.1,32,381059.889,469650.28
merch42581@ybl,20.387096774193548,41,166257.55225806453,280184.12
merch42596@paytm,20.357142857142858,40,183532.0267857143,370268.08
merch42598@okicici,15.291666666666666,36,95779.49208333333,306913.03
merch42604@ybl,14.478260869565217,29,176597.37739130433,421736.6
merch4260@okhdfcbank,12.166666666666666,24,34283.63333333333,86160.84999999999
merch42616@okhdfcbank,12.666666666666666,26,66314.74,150621.0
merch4261@okhdfcbank,16.925925925925927,32,618781.7033333333,857297.34
merch42646@ybl,14.8,31,368310.373,601657.16
merch42713@oksbi,13.421052631578947,29,67494.1852631579,162516.06
merch42716@paytm,15.6,28,129756.3165,225818.81
merch42721@ybl,17.678571428571427,34,192095.1392857143,325669.63
merch42730@axl,16.653846153846153,31,204779.43961538462,478927.1
merch42733@okhdfcbank,19.580645161290324,39,114057.03096774193,253067.44
merch42745@okicici,18.652173913043477,34,325732.46652173914,670471.87
merch42745@oksbi,15.285714285714286,28,133106.11428571428,306864.76
merch42751@axl,17.38095238095238,34,268469.58523809526,426926.4900000001
merch42753@okicici,22.594594594594593,47,223877.7227027027,368228.67
merch42770@ybl,21.571428571428573,43,206966.42535714287,398431.71
merch42773@paytm,18.785714285714285,38,120335.44000000002,390563.34
merch42783@axl,23.84375,43,461027.2828125,657707.95
merch42811@okhdfcbank,18.68,40,231746.3764,466349.26
merch42835@paytm,18.791666666666668,36,194609.41458333333,372243.76
merch42848@ybl,17.444444444444443,37,369672.0818518519,803048.8100000002
merch42850@oksbi,10.631578947368421,24,24542.049473684212,91439.78
merch42862@oksbi,11.529411764705882,26,149667.70647058822,320484.92
merch42876@okhdfcbank,16.82608695652174,36,69397.71913043478,164589.22999999998
merch42887@axl,15.045454545454545,29,218698.6881818182,427017.34
merch42908@ybl,21.06896551724138,44,338029.9206896551,809428.43
merch42911@ybl,17.448275862068964,34,59427.56827586207,152257.31
merch4291@paytm,16.846153846153847,35,130906.12730769232,225905.8
merch42936@oksbi,19.5,39,83869.91392857142,173703.00999999998
merch42965@okhdfcbank,18.695652173913043,36,72333.2256521739,192346.92
merch42983@oksbi,16.318181818181817,32,249963.39545454548,514082.75
merch42992@paytm,23.151515151515152,46,75784.18848484849,183754.21
merch42997@paytm,17.678571428571427,36,116956.92749999999,233088.9
merch43002@okhdfcbank,17.217391304347824,33,63792.51434782608,115574.59999999998
merch43032@okhdfcbank,18.818181818181817,41,351953.25545454543,814449.1000000001
merch43078@oksbi,11.470588235294118,22,94114.03764705884,216727.41
merch4307@ybl,17.923076923076923,36,170748.58730769233,345006.1500000001
merch43082@okicici,27.103448275862068,49,416034.21724137926,594265.92
merch43095@axl,22.857142857142858,42,39871.38071428572,93024.77
merch43103@okhdfcbank,24.025,47,384620.0845,595911.59
merch43113@okicici,21.37037037037037,42,369562.71037037036,558486.35
merch43124@oksbi,14.954545454545455,32,78689.57272727274,203038.0
merch43129@ybl,17.08,35,155409.25400000002,199168.72
merch4312@paytm,15.24,33,62590.193600000006,180609.51
merch43135@oksbi,19.178571428571427,38,218997.62357142856,611912.32
merch43136@okhdfcbank,17.846153846153847,36,371499.2934615385,727597.64
merch43139@oksbi,13.318181818181818,26,113714.21409090907,192774.68
merch43154@okicici,18.962962962962962,38,317178.8485185186,605897.54
merch43176@okhdfcbank,20.11111111111111,40,213760.01333333334,388247.75
merch43185@axl,14.958333333333334,28,88378.83166666667,167413.69999999998
merch43205@okhdfcbank,9.368421052631579,21,65641.35105263158,131787.27
merch43213@axl,13.105263157894736,30,76945.10421052632,329183.77
merch43230@okicici,23.194444444444443,49,337011.875,535814.0
merch43238@oksbi,15.526315789473685,29,152142.24368421052,230528.43
merch4323@okhdfcbank,16.863636363636363,31,132799.68954545454,249602.98
merch4323@oksbi,11.882352941176471,26,144627.87647058826,306020.11
merch43240@okhdfcbank,17.8,38,229454.52120000002,548502.77
merch43262@oksbi,15.272727272727273,30,219367.14045454544,335165.0599999999
merch43269@oksbi,15.75,29,174170.27250000002,262396.28
merch43278@paytm,17.076923076923077,35,336426.4453846154,516081.49
merch43287@paytm,17.346153846153847,35,414154.20461538463,572202.0700000001
merch43290@okhdfcbank,20.87878787878788,39,91380.9812121212,297576.43999999994
merch43294@axl,18.925925925925927,38,428134.08999999997,686418.6000000001
merch43311@ybl,19.0,37,169390.85346153847,387472.41
merch4331@paytm,14.0,29,100862.69,228161.27
merch43320@axl,12.705882352941176,23,134675.32705882355,228588.32
merch43325@okhdfcbank,16.36842105263158,33,110733.01315789473,161764.87
merch43337@oksbi,25.833333333333332,46,435264.114,724973.9699999999
merch4333@ybl,18.076923076923077,38,129406.32961538463,274497.05
merch43340@oksbi,15.416666666666666,33,232589.66791666663,604582.28
merch43348@ybl,36.6551724137931,73,413689.1765517241,690340.22
merch43351@ybl,14.25,24,198957.703125,292680.72
merch43362@okicici,18.0,34,92754.83115384614,161884.35
merch43369@okhdfcbank,16.142857142857142,35,65633.73,161408.30999999997
merch43381@oksbi,13.818181818181818,30,337853.84045454545,614871.85
merch43399@okhdfcbank,16.227272727272727,36,159830.12318181817,448316.5999999999
merch43407@axl,22.433333333333334,41,570304.547,1030244.17
merch43427@oksbi,18.814814814814813,35,302877.26,423928.63
merch43448@okhdfcbank,15.88,33,112350.6272,220393.58
merch43477@okicici,17.791666666666668,35,255488.21999999997,569091.2299999999
merch43500@oksbi,16.4,34,88184.4556,159406.12
merch43510@okhdfcbank,20.5625,41,544864.418125,919398.35
merch43517@ybl,17.103448275862068,35,291099.01344827586,447066.5
merch43530@oksbi,17.59259259259259,38,56924.21074074074,151666.14999999997
merch43553@okhdfcbank,18.962962962962962,38,53562.87333333334,133309.81
merch43589@ybl,22.848484848484848,41,302832.1215151515,630920.0199999999
merch43597@paytm,19.53846153846154,35,558657.5,897275.4899999999
merch43616@paytm,19.923076923076923,40,361683.0046153847,597792.67
merch43628@axl,19.903225806451612,38,314794.6670967742,603530.2300000001
merch43637@okhdfcbank,14.894736842105264,30,184110.84315789473,341346.47000000003
merch43642@axl,15.592592592592593,33,234314.3,427711.39
merch4364@paytm,14.636363636363637,29,106501.36772727272,234135.54
merch43653@oksbi,15.25925925925926,35,153507.80185185184,486713.76
merch43690@okhdfcbank,21.0,40,197049.95379310346,367710.7
merch43692@paytm,19.482758620689655,42,107264.10241379311,457300.97
merch43710@okicici,22.21212121212121,43,258057.82151515156,505834.35
merch43719@oksbi,20.29032258064516,39,396420.73580645164,922147.6
merch43721@okicici,16.8,34,225167.224,390353.2
merch43723@axl,18.333333333333332,34,208912.20407407408,379463.58
merch43723@okhdfcbank,23.885714285714286,45,173755.0817142857,382681.71
merch43730@okicici,18.22222222222222,35,136282.24703703704,270720.72
merch43732@okicici,17.53846153846154,36,365649.86807692307,607890.2800000001
merch43734@axl,17.72,34,110483.72839999999,247873.05000000005
merch43738@ybl,18.56,39,255878.82239999998,656730.6799999999
merch43747@okicici,20.892857142857142,41,131883.91821428572,282927.59
merch43756@oksbi,20.52173913043478,37,283018.48695652175,563015.78
merch4376@okicici,18.73913043478261,34,262161.29217391304,563020.8
merch43771@oksbi,17.344827586206897,35,179779.29068965517,532514.5499999999
merch43800@oksbi,21.692307692307693,38,508649.4038461539,707528.83
merch43801@okicici,15.083333333333334,33,145526.13458333333,297928.72000000003
merch43805@axl,19.137931034482758,40,278874.79551724135,569647.98
merch43817@okhdfcbank,14.7,28,175613.94549999997,497865.03
merch43837@okicici,19.53846153846154,40,144011.1803846154,329350.35000000003
merch43840@paytm,21.071428571428573,40,269996.615,432045.83
merch43844@oksbi,23.02857142857143,45,227597.85085714282,816372.1399999999
merch43850@paytm,20.78125,41,80709.833125,140656.1
merch43864@oksbi,17.08,35,115126.974,229863.56000000003
merch43873@okhdfcbank,21.8,42,183106.47285714286,538201.09
merch43889@ybl,19.655172413793103,41,324959.01172413793,617809.24
merch4389@axl,15.26086956521739,28,75681.96652173913,164299.53999999998
merch43912@ybl,19.26923076923077,37,66358.47769230769,116988.63
merch43916@okhdfcbank,22.36842105263158,48,128070.39000000001,326950.03
merch43926@okicici,18.16,33,219671.23440000002,480855.2
merch4392@oksbi,12.875,27,102355.82666666666,178358.59999999998
merch43949@axl,16.08695652173913,33,162145.59086956523,459340.04
merch43967@oksbi,16.677419354838708,35,106404.95483870969,149048.88
merch43974@axl,24.605263157894736,50,182588.32,416908.8599999999
merch43987@axl,10.357142857142858,19,176112.47142857144,252051.58
merch44007@axl,15.72,32,320389.84400000004,549357.3600000001
merch44016@axl,18.818181818181817,34,135030.23681818182,308189.53
merch44021@okhdfcbank,19.72,38,149254.314,442936.71
merch44025@axl,18.451612903225808,36,126630.08741935484,272211.89
merch44030@oksbi,17.346153846153847,36,248422.52423076922,437972.79
merch44048@ybl,14.2,28,158479.752,436482.71
merch4405@ybl,21.541666666666668,40,198247.15791666668,382274.54
merch44060@okhdfcbank,17.925925925925927,39,202909.73370370377,367446.78
merch44085@paytm,21.428571428571427,40,100850.95107142857,248205.09
merch44095@okicici,24.06896551724138,45,421504.2472413793,704619.7900000002
merch44098@ybl,18.310344827586206,38,28033.085862068965,145988.38
merch44118@axl,14.652173913043478,29,44923.91739130435,107036.81
merch44130@axl,15.73913043478261,29,256441.72608695654,375708.4699999999
merch44130@ybl,24.514285714285716,49,267741.7968571429,791668.53
merch44148@okicici,18.88888888888889,34,249758.71333333332,400245.22
merch44152@paytm,16.875,36,297139.5475,536891.2699999999
merch44154@ybl,20.757575757575758,43,257025.85424242428,608649.2300000001
merch4415@okhdfcbank,13.91304347826087,28,168172.6547826087,570696.46
merch44167@paytm,21.18918918918919,44,201716.77135135132,341656.8900000001
merch44168@okicici,15.5,29,69405.13590909091,179501.15
merch44175@ybl,22.217391304347824,39,294108.2656521739,573258.3099999999
merch44185@okhdfcbank,16.25,34,141494.08142857143,247278.4
merch44188@okicici,20.225806451612904,41,272728.2364516129,508127.81
merch44199@okicici,14.058823529411764,25,263822.0635294118,412846.01000000007
merch44200@oksbi,20.125,40,210751.48875000002,358937.36
merch44201@okicici,17.08695652173913,34,34698.57695652174,124752.94999999998
merch44202@paytm,20.433333333333334,43,256187.44566666667,412140.06
merch44237@axl,22.258064516129032,45,143170.59516129032,340214.43999999994
merch44270@axl,17.136363636363637,35,313871.3322727273,621966.81
merch44290@okhdfcbank,24.444444444444443,51,208086.0133333333,644344.49
merch44308@axl,18.548387096774192,36,61140.50677419355,98382.75999999998
merch44315@okhdfcbank,35.87234042553192,77,385640.1670212766,660309.3400000001
merch44319@ybl,19.38235294117647,39,189128.67558823532,515325.9
merch44336@oksbi,15.318181818181818,31,255852.61181818185,432936.91
merch4436@ybl,14.434782608695652,29,140348.64086956522,325813.88000000006
merch44381@oksbi,13.368421052631579,24,335609.67736842105,417196.87
merch44401@okhdfcbank,13.045454545454545,27,100400.40636363636,164791.08
merch44436@axl,15.0,26,148712.49375000002,219610.88
merch44442@okicici,18.703703703703702,37,166001.50148148148,337717.54
merch44473@okhdfcbank,19.0,37,288201.88851851854,560990.4400000001
merch4447@okhdfcbank,11.947368421052632,27,59896.952631578955,209323.2
merch44491@okhdfcbank,14.266666666666667,25,209812.67866666667,275219.53
merch4449@oksbi,13.904761904761905,29,451358.60285714286,743424.8500000001
merch4454@ybl,14.125,30,81832.87125,200459.43
merch44558@axl,15.789473684210526,29,234441.95631578946,320033.94
merch44560@paytm,14.421052631578947,29,174560.6347368421,414973.20000000007
merch44578@axl,17.526315789473685,32,112714.32789473684,326562.78
merch44585@ybl,14.588235294117647,27,406700.7870588235,626021.08
merch44610@ybl,17.677419354838708,37,299823.7758064516,601398.8500000001
merch44614@okhdfcbank,14.0,27,65584.72157894737,196835.66
merch44634@oksbi,17.045454545454547,30,86515.52454545454,160779.71999999997
merch44677@paytm,14.272727272727273,30,281641.1240909091,550550.75
merch44715@okhdfcbank,17.36842105263158,31,76401.85105263158,115508.09
merch44722@okicici,21.34375,44,106752.299375,207535.14
merch44724@paytm,20.08,40,230637.38839999997,404429.49
merch44739@okhdfcbank,19.88,38,160405.40480000002,276979.89
merch44739@paytm,18.074074074074073,35,186330.13037037037,329565.53
merch44751@paytm,12.714285714285714,26,118476.41714285716,335181.63
merch44755@oksbi,17.96,37,171122.9192,396934.17
merch4476@okicici,15.826086956521738,35,247743.4904347826,471032.6
merch44773@okicici,17.727272727272727,35,128371.10727272727,383702.46
merch44774@okicici,15.541666666666666,31,69320.26041666667,186251.8
merch44794@okhdfcbank,17.041666666666668,34,109574.01166666667,366712.46
merch44805@oksbi,17.333333333333332,33,203854.61185185183,355013.45
merch44815@okicici,15.956521739130435,30,175386.4965217391,311928.84
merch44826@okhdfcbank,14.0,29,182461.80708333335,338197.97000000003
merch44827@okicici,10.68421052631579,23,86477.52421052632,230580.27
merch44832@okicici,19.571428571428573,37,329514.73714285716,598367.3500000001
merch44835@paytm,20.23076923076923,41,213194.68692307692,384762.04
merch44839@okicici,21.347826086956523,39,222980.37608695653,307192.1400000001
merch4484@paytm,22.548387096774192,43,158555.5341935484,421931.58
merch44874@oksbi,17.357142857142858,36,255046.92571428567,559074.5099999999
merch4487@okicici,20.96875,43,122677.53093749999,467994.69
merch44881@oksbi,17.541666666666668,32,79204.77125,212986.28000000003
merch44888@okicici,13.695652173913043,31,159465.9539130435,462747.58
merch44908@okicici,14.84,30,192170.09720000002,439252.31000000006
merch4491@paytm,28.108695652173914,54,282340.4006521739,459458.0500000001
merch44950@okhdfcbank,19.685714285714287,40,83854.22742857142,184132.84000000003
merch44968@axl,26.35,52,167365.0465,516658.6399999999
merch4497@axl,16.043478260869566,32,157370.7056521739,454921.37
merch44998@oksbi,11.733333333333333,22,244468.83066666665,425830.6699999999
merch45035@ybl,14.52,33,249428.35,457432.88
merch45040@okicici,17.346153846153847,35,169323.08923076926,272587.21
merch45067@okicici,19.821428571428573,38,85444.89142857143,235851.93
merch45069@okicici,17.548387096774192,37,294934.1406451613,425094.05
merch45084@axl,13.875,30,70033.99916666666,269647.79
merch45104@paytm,18.0,36,218351.50576923077,441509.06000000006
merch45109@okhdfcbank,20.757575757575758,39,175847.17515151517,437388.53
