sender_upi,amount_mean,amount_std,txn_count
user28414@oksbi,8509.24,15216.327140086732,11
user28420@okicici,23781.306315789476,49413.55245706173,19
user28424@paytm,7890.863529411764,13314.559833873098,17
user28425@ybl,33729.64727272727,56437.59299194821,11
user28430@axl,10013.066428571428,25187.599790756198,14
user2843@ybl,9956.12,26384.12312184893,13
user28445@ybl,5299.702142857143,9983.666025671962,14
user28446@ybl,4079.514666666667,10166.511983892344,15
user28452@oksbi,9988.165882352941,26373.50638059245,17
user28453@okhdfcbank,1252.8608333333334,1500.866778840319,12
user28453@ybl,7377.922727272727,15347.844893250707,11
user28464@okicici,11167.889375,21258.46163539512,16
user28467@okicici,6853.580909090909,11883.204516819067,11
user28472@ybl,22944.37076923077,52347.55980566644,13
user28490@oksbi,10818.214285714286,25048.90569541964,14
user28499@okhdfcbank,4749.965625,15020.121331725639,16
user2849@axl,8799.193636363636,20003.09184195647,11
user28516@okhdfcbank,23908.17705882353,53450.78906926781,17
user28518@okhdfcbank,21041.990666666665,46633.37262432276,15
user28526@axl,4692.995714285715,8628.925848939018,14
user28526@oksbi,3166.6815384615384,7413.6738321764215,13
user28528@oksbi,4430.08,6274.08420333199,5
user28532@ybl,3663.219,6601.8438248962775,10
user28563@okhdfcbank,7373.366666666667,13137.585055367861,9
user28564@okhdfcbank,9591.351875,23050.68316590587,16
user28579@oksbi,25052.023913043482,49191.57389447384,23
user28584@okhdfcbank,6062.59,13598.405933644699,13
user28584@paytm,7813.641818181818,15848.174207422013,11
user28586@ybl,17783.804000000004,37916.82285983715,15
user28588@oksbi,26628.726153846153,46567.06073030495,13
user28594@ybl,26990.27,44383.590239310295,9
user28598@okhdfcbank,8388.73625,16293.194617047073,16
user28605@paytm,3233.6255555555554,5115.61946554401,9
user28606@ybl,1305.53,1611.6982080479586,9
user28610@okicici,8575.484,17770.090593594057,15
user28621@ybl,12211.683125,21062.408302353495,16
user28624@okicici,39233.59142857143,65289.38483078393,14
user28624@oksbi,17018.786428571428,51315.92961486679,14
user28626@oksbi,12826.883529411763,32038.79746455732,17
user28632@axl,6339.965999999999,12520.148357064929,10
user28632@oksbi,9062.02,17429.944036852732,12
user28632@ybl,21276.072,40416.45009472416,10
user28657@paytm,2291.833125,3901.3703324989433,16
user28659@okhdfcbank,16616.417894736842,37704.58201220105,19
user28663@axl,22230.477857142858,40426.24098614512,14
user28672@axl,11012.357777777777,27827.944563270667,18
user28675@okicici,10717.707272727273,22871.53892082607,11
user28676@okhdfcbank,15035.661666666667,27362.917186160023,12
user28689@axl,21465.331,52895.859395635634,10
user2868@ybl,14362.778666666669,42682.46965218991,15
user28690@okhdfcbank,27214.11625,72778.05997120265,8
user28691@okicici,22651.03909090909,53909.0385006992,11
user28696@okicici,8938.904210526316,18232.897823350428,19
user28703@okicici,4876.300666666667,10390.88743715684,15
user28712@paytm,8791.840769230768,24741.871235128405,13
user28713@okicici,5937.919166666667,13127.071238140918,12
user28716@okicici,14110.159333333335,24286.38924863603,15
user28723@okicici,20368.126363636362,40239.98263660666,11
user28723@oksbi,2850.3759999999997,6573.31345349382,15
user28734@axl,25073.344666666664,44871.38209807797,15
user28738@oksbi,15932.49375,43887.08244852675,16
user28740@ybl,7050.854545454545,12055.117533347704,11
user28742@axl,2181.3485714285716,2965.8595807516353,14
user28746@okhdfcbank,4152.480555555555,7306.483755702652,18
user28747@okhdfcbank,1331.635294117647,1547.303321383358,17
user28751@okicici,16422.20111111111,46025.15322607043,9
user28757@okhdfcbank,15709.125999999998,41517.230115355,15
user2875@okicici,2868.7392307692307,4394.306178938569,13
user28766@oksbi,2947.446875,8761.345529365315,16
user28777@okhdfcbank,12154.113333333335,37631.089379720834,15
user28785@paytm,2910.2825,6016.396480057642,8
user28788@ybl,19159.938000000002,29550.685337502862,10
user28798@paytm,13929.606923076923,27848.68643179195,13
user28810@paytm,14048.918181818182,40244.24527239328,22
user28818@okicici,12592.346153846154,21958.799065035615,13
user28818@ybl,16277.200909090909,27157.827665920355,11
user2881@paytm,1227.0555555555557,1672.185360846033,9
user2881@ybl,5847.925625,12396.015859146555,16
user28829@axl,7045.068571428571,10527.27475434079,7
user2883@okhdfcbank,37507.56071428571,62635.22210826079,14
user28843@oksbi,11601.080714285712,33187.49147267072,14
user28843@paytm,7053.697857142856,9039.884019396555,14
user28856@axl,17191.195833333335,43252.04882351028,12
user28856@oksbi,1023.8731250000001,1219.102421853711,16
user2885@axl,8016.740000000001,17830.78417074022,6
user28862@paytm,2582.769375,7449.38990455323,16
user28867@oksbi,8041.143749999999,17197.1927232018,16
user28877@paytm,15580.871666666666,33258.620727198715,12
user28885@oksbi,3870.5800000000004,10968.174081778607,12
user28892@axl,21416.280000000002,57180.8322557697,12
user28898@okicici,16836.410625,34304.69581319394,16
user28909@okicici,10698.133333333333,23847.21375360055,12
user28915@paytm,15745.597692307692,31825.25492966845,13
user28916@okicici,20064.423333333336,34271.184498879906,6
user28920@okicici,20915.138235294115,50536.996047882494,17
user28926@axl,4523.985454545455,11372.88013737889,11
user28935@okicici,14645.567857142858,33325.053539437904,14
user28937@okhdfcbank,13474.11875,17300.229050241287,8
user28938@oksbi,11637.0325,15718.830961222693,12
user28939@axl,8203.03875,14229.499323471586,16
user2893@axl,7906.409999999999,14167.802134291356,14
user2893@okhdfcbank,15758.062352941177,45638.39254390026,17
user2894@okicici,27527.184166666662,57640.17104735747,12
user28952@okhdfcbank,8251.973333333333,18226.759255837074,12
user28956@oksbi,35091.80523809524,69598.36121021742,21
user28959@axl,2625.243684210526,5774.183446938826,19
user28961@okicici,7716.449090909091,13863.620527086316,11
user28962@okicici,6964.497222222222,15569.792887637115,18
user2898@paytm,939.7492857142859,1305.1528004706477,14
user28990@oksbi,5518.5022222222215,11211.540868051745,9
user29000@okicici,24881.88181818182,44343.8463375271,11
user29001@oksbi,11691.044,29914.39312828496,10
user29013@okhdfcbank,2647.5996,7244.453432106111,25
user29016@ybl,7514.189090909091,23554.125594536894,22
user29018@axl,7471.396250000001,13623.918948333905,16
user29022@okicici,3365.11125,4517.220763055967,8
user29024@okicici,30660.01636363637,52617.60903609253,11
user29024@paytm,31495.698888888888,60447.12166274512,9
user29036@okicici,8866.32142857143,22850.053718074832,14
user29036@ybl,10640.992666666665,27193.777791533874,15
user29044@axl,33668.73181818182,62898.61734000913,11
user29054@axl,19406.629090909093,51194.434987521534,11
user29060@oksbi,10107.988000000001,24250.778073259204,20
user29064@axl,11103.665555555555,25186.276356431335,18
user29064@paytm,21067.965,60089.70838377183,10
user29067@ybl,28224.075,57849.38465513271,14
user2906@oksbi,5316.066111111111,9044.241798627287,18
user29074@oksbi,6172.121,11450.764888369735,10
user29082@okicici,4897.0729411764705,10343.912114324641,17
user29084@paytm,26083.392499999998,70225.22529176265,8
user29091@okhdfcbank,20849.935999999998,57431.72188110257,10
user2909@okhdfcbank,15108.74923076923,48143.99668060226,13
user29114@paytm,25976.193333333333,48141.73237768765,9
user29132@oksbi,17496.260833333334,37348.436789299,12
user29133@oksbi,9751.795,24355.15607131083,18
user29138@ybl,3311.7574999999997,8458.37230639241,20
user29141@axl,8616.4465,18682.219328041436,20
user29145@axl,877.3881818181818,1342.973688564435,11
user29151@okhdfcbank,14382.996,22914.891904156128,10
user29152@axl,7050.594375,14569.24918964505,16
user29164@okhdfcbank,14335.292962962963,43368.04910102153,27
user29172@okicici,508.4041666666667,558.1337658248136,12
user29173@okicici,5154.189285714287,14527.88369872939,14
user29176@axl,18874.552941176473,53186.08383612129,17
user29179@axl,11205.640714285717,36635.4065492961,14
user2917@paytm,6496.304,9890.409671980804,15
user29180@ybl,74687.21272727274,151282.4096704081,11
user29182@okicici,4065.735454545454,10233.96434020303,11
user29190@okhdfcbank,15382.3225,38764.035333758475,12
user2919@okicici,13402.735,23181.87791594704,14
user2919@oksbi,19447.04666666667,62178.98341303499,15
user29202@okicici,12074.875714285712,38293.015460369774,14
user29205@axl,19010.59,50265.84464957953,17
user29208@okicici,15545.033333333333,49347.195308874834,15
user2920@oksbi,6031.933888888889,13573.125565261907,18
user2920@ybl,9650.97,12987.902957877894,16
user29214@paytm,4807.138,12534.64811871283,10
user29220@okhdfcbank,9272.876,18150.30839265591,10
user29225@okhdfcbank,6877.279230769231,11683.356060730483,13
user29228@paytm,20450.092352941178,47495.55722271696,17
user29229@axl,15306.67142857143,50560.40984234737,14
user2922@okhdfcbank,5373.7757142857145,13230.940850214412,14
user29230@okhdfcbank,2320.917857142857,4928.255611888494,14
user29231@ybl,14857.636666666667,27701.64224521461,18
user2924@paytm,24997.33785714286,80585.45321302782,14
user29251@okicici,23550.666666666668,43649.59756408016,21
user29251@oksbi,30938.233571428573,58686.067689641844,14
user2925@okicici,14283.92857142857,18777.545990576466,7
user29261@okicici,33651.74882352941,62137.927642543815,17
user29270@axl,7714.1335714285715,12465.73239037606,14
user29287@okhdfcbank,11747.78,26155.038791848776,15
user29287@ybl,6381.709,13204.624832416182,20
user29295@ybl,10622.009333333333,21491.366741383936,15
user29302@okhdfcbank,20027.605999999996,59207.30854674506,10
user29307@okicici,11685.494705882353,43074.16831180248,17
user29308@paytm,9091.5545,14852.6509314616,20
user29314@okicici,1096.5608333333332,1416.9112906886799,12
user29328@ybl,5665.365555555556,14932.077839984873,18
user2932@okhdfcbank,10348.241333333333,23932.656470358317,15
user29333@okhdfcbank,5157.697142857142,14772.219357208953,14
user29341@okicici,3071.257857142857,7337.1283735681045,14
user29343@oksbi,13221.144545454545,31215.153250979998,11
user29350@okhdfcbank,6953.23,17970.347666918413,11
user29351@ybl,24077.05615384615,42621.83018900262,13
user29363@oksbi,7241.752941176471,14964.577208039811,17
user29365@oksbi,13092.981818181817,23288.24108417457,11
user29365@paytm,1016.8406666666667,1090.509467938637,15
user29369@ybl,14813.653571428571,43085.96367579954,14
user2936@okicici,5365.327777777778,11983.231664019006,18
user29371@okicici,15455.933076923075,45989.61884641674,13
user29378@paytm,62670.686,76634.32741301564,5
user29379@ybl,10322.382307692307,29981.351162899064,13
user29380@okicici,19468.638666666662,50431.10869029607,15
user29380@oksbi,5571.74375,11217.34606461533,8
user29391@axl,10889.079375,40390.04807390247,16
user29393@axl,12445.46625,45660.145156032355,16
user29398@okhdfcbank,11159.53,24555.577006551892,19
user29400@axl,4322.10625,11500.085875319293,16
user29404@oksbi,11611.26909090909,14807.628713016446,11
user29412@okhdfcbank,1676.387,1982.6419334819664,10
user29415@axl,25695.770833333332,76569.75250555837,12
user29439@oksbi,13727.718571428572,30673.923787038708,14
user29451@paytm,13852.256666666666,17863.55749625127,9
user29453@oksbi,18917.54,51327.38300085053,12
user29454@okicici,9957.479230769231,18763.49784092617,13
user29460@ybl,32742.089,55830.49644264431,30
user29469@okicici,5447.11875,16294.272576215597,16
user29477@oksbi,25883.61727272727,50481.20111780406,11
user29481@paytm,16427.694615384615,47562.86002728715,13
user29482@okhdfcbank,3081.1433333333334,3574.1825052624004,15
user29490@axl,40717.251000000004,101081.13080707777,10
user2949@okhdfcbank,13943.62,30076.34012516636,14
user2950@ybl,10899.829375,16315.023515247725,16
user29511@axl,8401.617272727273,13989.279593674644,11
user2951@okicici,5797.6770588235295,11959.904085653114,17
user29523@axl,13645.24,30124.01598147066,21
user29525@paytm,15972.22388888889,35036.59507461811,18
user29527@okhdfcbank,4319.59923076923,13318.02109308753,13
user29529@paytm,12910.635555555556,39169.560139571506,18
user29541@ybl,16404.420000000002,30315.445911492232,19
user29546@okicici,2303.7176923076922,3144.787054166397,13
user29549@axl,10999.840769230768,18193.563895257234,13
user29552@ybl,14517.271333333334,43382.83633821789,15
user29555@okicici,3287.939047619048,5377.028056899931,21
user29557@paytm,5239.8975,13825.104864161314,12
user29561@axl,12473.656153846154,17840.91661841516,13
user29602@axl,30978.5608,59701.10776115562,25
user29602@paytm,859.9627272727273,1294.159449659051,11
user29610@oksbi,12237.653076923078,21270.707348519772,13
user29615@okicici,15816.574,40800.31106338894,15
user2961@okhdfcbank,1652.4172727272728,1917.617762997052,11
user29621@ybl,13160.584444444445,25972.060078620285,18
user29625@paytm,15184.513076923076,48730.853290667816,13
user29633@okicici,17093.32,48454.53954639978,11
user29647@oksbi,10187.804615384615,34606.18013772555,13
user29669@ybl,2858.1860869565216,7199.141145339201,23
user29671@paytm,4677.923888888889,11456.070661852884,18
user29690@okicici,14320.253684210527,39904.27465227799,19
user29690@oksbi,7781.843333333333,14278.837300095667,21
user29693@okicici,14870.841333333334,40016.28688719558,15
user29699@oksbi,6870.63,10331.904652268584,14
user2969@oksbi,2938.331538461539,6944.751272549705,13
user29715@okhdfcbank,2360.1,4066.8341050502663,11
user29716@okicici,11846.539230769231,28878.555674297626,13
user29718@oksbi,2208.985,3500.7116434324653,12
user29731@ybl,7232.384,12028.207148814998,20
user29732@ybl,9894.940769230769,13019.041954499098,13
user29742@axl,15451.642666666665,38288.30325643711,15
user29743@oksbi,7948.878125,12973.568232899393,16
user29746@oksbi,5848.830833333333,13619.555194156044,12
user29754@okicici,4463.44,7158.756326316394,9
user29756@ybl,8728.60875,14330.355871769956,16
user29757@axl,18422.14153846154,40685.39642707643,13
user29767@okhdfcbank,46046.310625,120644.31923983246,16
user29768@paytm,2709.2225,5150.437749209145,8
user29769@okicici,7069.633333333334,10451.620257277498,12
user29783@okicici,2770.6975,6817.05194486607,12
user29795@okhdfcbank,6804.756666666667,12705.290900345653,12
user29797@oksbi,4420.094444444444,14946.354288289609,18
user29803@oksbi,17642.201999999997,27418.64708244567,10
user29804@axl,38775.19266666667,68148.34310053814,15
user29804@okicici,24931.29,44701.46987369483,14
user29807@okhdfcbank,5815.057647058823,11167.441194797899,17
user2980@axl,504.29,517.2843242550464,6
user29810@okicici,4545.575555555555,8746.371633220417,9
user29810@paytm,8416.28,12929.828446963893,13
user29820@ybl,19134.563076923077,51816.29203358525,13
user29831@paytm,20458.080833333333,48660.42546604012,12
user29834@axl,5667.6875,12601.634590901029,16
user29835@oksbi,6051.459411764706,15068.262275929692,17
user29840@ybl,24182.60923076923,53228.24602347649,13
user29853@okhdfcbank,25603.360714285714,60246.96656483653,14
user29854@axl,6248.595714285714,9692.109809423775,7
user29865@okhdfcbank,9300.00888888889,13512.034240163097,18
user2986@okicici,19754.607647058823,44239.2129074807,17
user2986@oksbi,11943.695384615385,27197.718894807647,13
user29876@okicici,21911.144615384615,41605.04639619146,13
user29878@okhdfcbank,8872.778666666669,16073.87869548687,15
user2987@paytm,18169.173333333336,36779.24298567365,12
user29884@axl,7933.415454545455,14900.433399114514,11
user29885@okicici,1796.6423076923077,2987.299159589795,13
user2988@okicici,37080.9245,115061.01997722204,20
user29899@axl,18867.768999999997,44074.80498460983,10
user29900@okicici,5042.613157894736,10670.870966381148,19
user29901@okhdfcbank,5253.849,8730.193075671288,10
user29906@okicici,6502.5075,13538.348403271571,12
user29906@oksbi,19647.380476190476,33843.43267169932,21
user29916@paytm,16517.9635,45948.50663535893,20
user29924@okhdfcbank,24864.537857142856,49585.16720317558,14
user29926@axl,4388.952857142857,11218.445983003876,14
user29927@okhdfcbank,738.3828571428572,1523.7356397870146,7
user29930@paytm,5569.2908,9691.265160782208,25
user29931@axl,14740.617777777778,32048.191640532066,9
user29933@paytm,5375.053333333333,15586.627057443346,9
user29942@paytm,6440.138571428572,14921.512500532499,7
user29948@okhdfcbank,9187.945714285715,18576.418951838135,14
user2995@ybl,14055.17909090909,32539.020162314493,11
user2996@ybl,16412.05846153846,45189.77675819238,13
user29982@okicici,14751.332,29122.198235499476,10
